CREATED_TIMESTAMP,METRIC_VALUE_FLOAT
03-JUN-19 12.45.00 AM,0.55
03-JUN-19 12.50.00 AM,0.62
03-JUN-19 12.55.00 AM,0.75
03-JUN-19 01.00.00 AM,0.52
03-JUN-19 12.20.00 AM,1.11
03-JUN-19 12.25.00 AM,0.81
03-JUN-19 12.30.00 AM,0.75
03-JUN-19 12.15.00 AM,0.71
03-JUN-19 12.05.00 AM,0.69
03-JUN-19 12.10.00 AM,0.7
03-JUN-19 12.00.00 AM,0.9
04-JUN-19 11.30.00 PM,1.17
04-JUN-19 11.20.00 PM,1.35
04-JUN-19 11.25.00 PM,1.31
04-JUN-19 11.45.00 PM,1.25
04-JUN-19 11.35.00 PM,1.29
04-JUN-19 11.40.00 PM,1.23
04-JUN-19 11.50.00 PM,1.2
04-JUN-19 11.55.00 PM,1.21
04-JUN-19 10.50.00 PM,1.8
04-JUN-19 10.55.00 PM,1.95
04-JUN-19 11.00.00 PM,2.07
04-JUN-19 11.05.00 PM,2.02
04-JUN-19 11.10.00 PM,2.27
04-JUN-19 11.15.00 PM,1.71
04-JUN-19 10.20.00 PM,2.44
04-JUN-19 10.25.00 PM,1.85
04-JUN-19 10.30.00 PM,1.83
04-JUN-19 10.35.00 PM,1.79
04-JUN-19 10.40.00 PM,1.88
04-JUN-19 10.45.00 PM,1.39
04-JUN-19 09.35.00 PM,2.04
04-JUN-19 09.40.00 PM,2.34
04-JUN-19 09.45.00 PM,1.9
04-JUN-19 09.50.00 PM,1.8
04-JUN-19 09.55.00 PM,1.88
04-JUN-19 10.00.00 PM,1.68
04-JUN-19 10.05.00 PM,1.93
04-JUN-19 10.15.00 PM,1.84
04-JUN-19 10.10.00 PM,1.71
04-JUN-19 09.00.00 PM,2.33
04-JUN-19 09.05.00 PM,2.38
04-JUN-19 09.10.00 PM,1.96
04-JUN-19 09.15.00 PM,2.07
04-JUN-19 09.20.00 PM,2.12
04-JUN-19 09.25.00 PM,2.55
04-JUN-19 09.30.00 PM,2.1
04-JUN-19 08.20.00 PM,1.93
04-JUN-19 08.30.00 PM,2.03
04-JUN-19 08.25.00 PM,1.9
04-JUN-19 08.35.00 PM,2.36
04-JUN-19 08.40.00 PM,2.41
04-JUN-19 08.45.00 PM,2.37
04-JUN-19 08.50.00 PM,2.64
04-JUN-19 08.55.00 PM,2.29
04-JUN-19 07.55.00 PM,1.65
04-JUN-19 07.50.00 PM,1.74
04-JUN-19 08.00.00 PM,2.24
04-JUN-19 08.05.00 PM,2.43
04-JUN-19 08.10.00 PM,2.46
04-JUN-19 08.15.00 PM,1.73
04-JUN-19 07.05.00 PM,1.86
04-JUN-19 07.10.00 PM,1.89
04-JUN-19 07.15.00 PM,2.09
04-JUN-19 07.30.00 PM,1.7
04-JUN-19 07.20.00 PM,1.91
04-JUN-19 07.25.00 PM,2
04-JUN-19 07.45.00 PM,1.58
04-JUN-19 07.35.00 PM,1.99
04-JUN-19 07.40.00 PM,1.94
04-JUN-19 07.00.00 PM,2.09
04-JUN-19 06.30.00 PM,1.64
04-JUN-19 06.25.00 PM,1.57
04-JUN-19 06.35.00 PM,1.52
04-JUN-19 06.40.00 PM,1.58
04-JUN-19 06.45.00 PM,1.99
04-JUN-19 06.50.00 PM,2.56
04-JUN-19 06.55.00 PM,2.04
04-JUN-19 06.05.00 PM,1.53
04-JUN-19 06.10.00 PM,1.31
04-JUN-19 06.15.00 PM,1.45
04-JUN-19 06.20.00 PM,1.67
04-JUN-19 06.00.00 PM,1.33
04-JUN-19 05.30.00 PM,1.91
04-JUN-19 05.20.00 PM,2.7
04-JUN-19 05.40.00 PM,1.3
04-JUN-19 05.35.00 PM,1.36
04-JUN-19 05.45.00 PM,1.28
04-JUN-19 05.50.00 PM,1.33
04-JUN-19 05.55.00 PM,1.28
04-JUN-19 05.25.00 PM,1.85
04-JUN-19 05.05.00 PM,2.57
04-JUN-19 05.10.00 PM,2.29
04-JUN-19 05.15.00 PM,2.58
04-JUN-19 05.00.00 PM,2.14
04-JUN-19 04.50.00 PM,2.24
04-JUN-19 04.55.00 PM,2.53
04-JUN-19 04.30.00 PM,2.43
04-JUN-19 04.35.00 PM,1.91
04-JUN-19 04.40.00 PM,2.12
04-JUN-19 04.45.00 PM,2.29
04-JUN-19 04.20.00 PM,2.14
04-JUN-19 04.25.00 PM,1.81
04-JUN-19 04.05.00 PM,1.46
04-JUN-19 04.10.00 PM,1.95
04-JUN-19 04.15.00 PM,2.21
04-JUN-19 03.45.00 PM,1.41
04-JUN-19 03.35.00 PM,1.66
04-JUN-19 03.40.00 PM,1.71
04-JUN-19 03.50.00 PM,1.37
04-JUN-19 03.55.00 PM,2.28
04-JUN-19 04.00.00 PM,1.63
04-JUN-19 03.30.00 PM,1.6
04-JUN-19 03.25.00 PM,1.7
04-JUN-19 03.20.00 PM,1.57
04-JUN-19 03.05.00 PM,1.86
04-JUN-19 03.10.00 PM,1.55
04-JUN-19 03.15.00 PM,1.57
04-JUN-19 03.00.00 PM,1.58
04-JUN-19 02.50.00 PM,1.21
04-JUN-19 02.55.00 PM,1.33
04-JUN-19 02.35.00 PM,1.33
04-JUN-19 02.40.00 PM,1.52
04-JUN-19 02.45.00 PM,1.34
04-JUN-19 02.30.00 PM,1.28
04-JUN-19 02.20.00 PM,1.65
04-JUN-19 02.25.00 PM,1.38
04-JUN-19 02.00.00 PM,1.41
04-JUN-19 02.05.00 PM,1.54
04-JUN-19 02.10.00 PM,1.66
04-JUN-19 02.15.00 PM,1.74
04-JUN-19 01.35.00 PM,1.04
04-JUN-19 01.40.00 PM,1.15
04-JUN-19 01.45.00 PM,1.52
04-JUN-19 01.50.00 PM,1.61
04-JUN-19 01.55.00 PM,1.4
04-JUN-19 01.30.00 PM,1
04-JUN-19 01.00.00 PM,1.1
04-JUN-19 01.05.00 PM,1.2
04-JUN-19 01.10.00 PM,1
04-JUN-19 01.15.00 PM,1.23
04-JUN-19 01.20.00 PM,1.14
04-JUN-19 01.25.00 PM,1.02
04-JUN-19 12.35.00 PM,1.51
04-JUN-19 12.45.00 PM,2.55
04-JUN-19 12.55.00 PM,1.16
04-JUN-19 12.40.00 PM,1.94
04-JUN-19 12.05.00 PM,1.31
04-JUN-19 12.10.00 PM,1.81
04-JUN-19 12.15.00 PM,1.57
04-JUN-19 12.20.00 PM,1.46
04-JUN-19 12.25.00 PM,1.36
04-JUN-19 12.30.00 PM,1.68
04-JUN-19 11.35.00 AM,0.97
04-JUN-19 11.40.00 AM,1.24
04-JUN-19 11.45.00 AM,1.1
04-JUN-19 11.55.00 AM,0.96
04-JUN-19 12.00.00 PM,1.26
04-JUN-19 11.00.00 AM,1.25
04-JUN-19 11.05.00 AM,1.21
04-JUN-19 11.10.00 AM,1.57
04-JUN-19 11.15.00 AM,1.16
04-JUN-19 11.20.00 AM,1.53
04-JUN-19 11.25.00 AM,1.35
04-JUN-19 11.30.00 AM,1.03
04-JUN-19 10.25.00 AM,1.93
04-JUN-19 10.30.00 AM,1.61
04-JUN-19 10.35.00 AM,1.5
04-JUN-19 10.40.00 AM,1.54
04-JUN-19 10.45.00 AM,1.13
04-JUN-19 10.50.00 AM,1.29
04-JUN-19 10.55.00 AM,1.35
04-JUN-19 09.55.00 AM,1.77
04-JUN-19 10.00.00 AM,1.55
04-JUN-19 10.15.00 AM,1.72
04-JUN-19 10.05.00 AM,1.32
04-JUN-19 10.10.00 AM,1.55
04-JUN-19 10.20.00 AM,2.02
04-JUN-19 09.20.00 AM,1.19
04-JUN-19 09.25.00 AM,1.03
04-JUN-19 09.30.00 AM,1.26
04-JUN-19 09.35.00 AM,1.25
04-JUN-19 09.40.00 AM,1.57
04-JUN-19 09.45.00 AM,1.54
04-JUN-19 09.00.00 AM,1.16
04-JUN-19 08.50.00 AM,1.32
04-JUN-19 08.55.00 AM,1.07
04-JUN-19 09.15.00 AM,0.83
04-JUN-19 09.05.00 AM,1.52
04-JUN-19 09.10.00 AM,1.43
04-JUN-19 08.15.00 AM,1.03
04-JUN-19 08.20.00 AM,1.13
04-JUN-19 08.25.00 AM,1.36
04-JUN-19 08.30.00 AM,0.9
04-JUN-19 08.45.00 AM,1.23
04-JUN-19 08.35.00 AM,1.29
04-JUN-19 08.40.00 AM,0.96
04-JUN-19 07.35.00 AM,0.81
04-JUN-19 07.40.00 AM,0.99
04-JUN-19 07.45.00 AM,1.29
04-JUN-19 08.00.00 AM,1.61
04-JUN-19 07.50.00 AM,1.21
04-JUN-19 07.55.00 AM,1.08
04-JUN-19 08.05.00 AM,1.23
04-JUN-19 08.10.00 AM,1.17
04-JUN-19 07.00.00 AM,0.55
04-JUN-19 06.55.00 AM,0.33
04-JUN-19 07.15.00 AM,0.78
04-JUN-19 07.05.00 AM,0.81
04-JUN-19 07.10.00 AM,0.7
04-JUN-19 07.30.00 AM,0.94
04-JUN-19 07.20.00 AM,0.64
04-JUN-19 07.25.00 AM,0.77
04-JUN-19 06.25.00 AM,0.4
04-JUN-19 06.30.00 AM,0.53
04-JUN-19 06.45.00 AM,0.39
04-JUN-19 06.35.00 AM,0.73
04-JUN-19 06.40.00 AM,0.43
04-JUN-19 06.50.00 AM,0.39
05-JUN-19 11.35.00 PM,1.75
05-JUN-19 11.40.00 PM,1.31
05-JUN-19 11.45.00 PM,1.21
05-JUN-19 11.50.00 PM,1.3
05-JUN-19 11.55.00 PM,1.45
05-JUN-19 11.20.00 PM,1.42
05-JUN-19 11.25.00 PM,1.21
05-JUN-19 11.30.00 PM,1.6
05-JUN-19 10.20.00 PM,1.23
05-JUN-19 10.25.00 PM,1.41
05-JUN-19 10.30.00 PM,1.19
05-JUN-19 10.45.00 PM,1.52
05-JUN-19 10.35.00 PM,1.21
05-JUN-19 10.40.00 PM,1.24
05-JUN-19 10.50.00 PM,1.63
05-JUN-19 10.55.00 PM,1.69
05-JUN-19 11.00.00 PM,1.52
05-JUN-19 11.05.00 PM,1.68
05-JUN-19 11.10.00 PM,1.21
05-JUN-19 11.15.00 PM,1.24
05-JUN-19 09.50.00 PM,1.92
05-JUN-19 09.55.00 PM,2.06
05-JUN-19 10.00.00 PM,1.97
05-JUN-19 10.15.00 PM,1.71
05-JUN-19 10.05.00 PM,2.16
05-JUN-19 10.10.00 PM,2.2
05-JUN-19 09.30.00 PM,2.22
05-JUN-19 09.20.00 PM,2.29
05-JUN-19 09.25.00 PM,2.32
05-JUN-19 09.45.00 PM,1.99
05-JUN-19 09.35.00 PM,2.26
05-JUN-19 09.40.00 PM,1.91
05-JUN-19 08.35.00 PM,1.91
05-JUN-19 08.40.00 PM,2.12
05-JUN-19 08.45.00 PM,2.24
05-JUN-19 08.50.00 PM,1.7
05-JUN-19 08.55.00 PM,1.73
05-JUN-19 09.00.00 PM,1.75
05-JUN-19 09.05.00 PM,1.74
05-JUN-19 09.15.00 PM,2.15
05-JUN-19 09.10.00 PM,1.66
05-JUN-19 08.05.00 PM,1.95
05-JUN-19 08.10.00 PM,1.92
05-JUN-19 08.15.00 PM,1.76
05-JUN-19 08.20.00 PM,1.89
05-JUN-19 08.25.00 PM,1.84
05-JUN-19 08.30.00 PM,1.97
05-JUN-19 07.35.00 PM,1.78
05-JUN-19 07.40.00 PM,1.93
05-JUN-19 07.45.00 PM,1.88
05-JUN-19 07.50.00 PM,1.87
05-JUN-19 07.55.00 PM,1.71
05-JUN-19 08.00.00 PM,1.89
05-JUN-19 07.00.00 PM,2.09
05-JUN-19 07.05.00 PM,1.79
05-JUN-19 07.10.00 PM,1.53
05-JUN-19 07.15.00 PM,1.77
05-JUN-19 07.30.00 PM,1.6
05-JUN-19 07.20.00 PM,2.18
05-JUN-19 07.25.00 PM,1.54
05-JUN-19 06.35.00 PM,1.81
05-JUN-19 06.40.00 PM,1.66
05-JUN-19 06.45.00 PM,1.99
05-JUN-19 06.50.00 PM,1.58
05-JUN-19 06.55.00 PM,1.77
05-JUN-19 06.15.00 PM,1.43
05-JUN-19 06.05.00 PM,1.6
05-JUN-19 06.10.00 PM,1.57
05-JUN-19 06.20.00 PM,1.42
05-JUN-19 06.25.00 PM,1.24
05-JUN-19 06.30.00 PM,1.44
05-JUN-19 05.35.00 PM,1.64
05-JUN-19 05.40.00 PM,1.85
05-JUN-19 05.45.00 PM,1.95
05-JUN-19 05.50.00 PM,1.71
05-JUN-19 05.55.00 PM,1.83
05-JUN-19 06.00.00 PM,1.67
05-JUN-19 04.50.00 PM,2.27
05-JUN-19 04.55.00 PM,2.24
05-JUN-19 05.00.00 PM,2.43
05-JUN-19 05.10.00 PM,1.91
05-JUN-19 05.15.00 PM,1.9
05-JUN-19 05.05.00 PM,2.41
05-JUN-19 05.20.00 PM,1.88
05-JUN-19 05.25.00 PM,1.77
05-JUN-19 05.30.00 PM,1.97
05-JUN-19 04.20.00 PM,2.05
05-JUN-19 04.25.00 PM,1.99
05-JUN-19 04.30.00 PM,1.85
05-JUN-19 04.35.00 PM,2.24
05-JUN-19 04.40.00 PM,1.98
05-JUN-19 04.45.00 PM,1.99
05-JUN-19 03.35.00 PM,1.48
05-JUN-19 03.40.00 PM,2.25
05-JUN-19 03.45.00 PM,2.3
05-JUN-19 03.50.00 PM,2.17
05-JUN-19 04.00.00 PM,1.82
05-JUN-19 03.55.00 PM,1.78
05-JUN-19 04.05.00 PM,1.8
05-JUN-19 04.10.00 PM,1.99
05-JUN-19 04.15.00 PM,2.01
05-JUN-19 03.05.00 PM,1.59
05-JUN-19 03.10.00 PM,1.49
05-JUN-19 03.15.00 PM,1.5
05-JUN-19 03.20.00 PM,1.74
05-JUN-19 03.25.00 PM,2
05-JUN-19 03.30.00 PM,1.66
05-JUN-19 02.35.00 PM,1.8
05-JUN-19 02.40.00 PM,2.07
05-JUN-19 02.45.00 PM,1.69
05-JUN-19 02.50.00 PM,1.57
05-JUN-19 02.55.00 PM,1.58
05-JUN-19 03.00.00 PM,1.48
05-JUN-19 01.50.00 PM,2.44
05-JUN-19 01.55.00 PM,2.58
05-JUN-19 02.00.00 PM,2.16
05-JUN-19 02.05.00 PM,2.31
05-JUN-19 02.10.00 PM,1.82
05-JUN-19 02.15.00 PM,1.37
05-JUN-19 02.20.00 PM,1.31
05-JUN-19 02.25.00 PM,1.37
05-JUN-19 02.30.00 PM,1.33
05-JUN-19 01.20.00 PM,1.45
05-JUN-19 01.25.00 PM,1.35
05-JUN-19 01.30.00 PM,1.63
05-JUN-19 01.45.00 PM,2.09
05-JUN-19 01.35.00 PM,2.3
05-JUN-19 01.40.00 PM,2.22
05-JUN-19 01.05.00 PM,1.49
05-JUN-19 01.10.00 PM,1.54
05-JUN-19 01.15.00 PM,1.33
05-JUN-19 12.35.00 PM,1.11
05-JUN-19 12.40.00 PM,1.34
05-JUN-19 12.45.00 PM,1.2
05-JUN-19 12.55.00 PM,1.26
05-JUN-19 12.50.00 PM,1.52
05-JUN-19 01.00.00 PM,1.38
05-JUN-19 12.00.00 PM,1.11
05-JUN-19 12.15.00 PM,1.4
05-JUN-19 12.05.00 PM,1.42
05-JUN-19 12.10.00 PM,1.51
05-JUN-19 12.20.00 PM,1.24
05-JUN-19 12.25.00 PM,1.36
05-JUN-19 12.30.00 PM,1.29
05-JUN-19 11.50.00 AM,1.62
05-JUN-19 11.55.00 AM,1.32
05-JUN-19 11.30.00 AM,0.95
05-JUN-19 11.20.00 AM,1.37
05-JUN-19 11.25.00 AM,1.14
05-JUN-19 11.45.00 AM,1.23
05-JUN-19 11.35.00 AM,1.07
05-JUN-19 11.40.00 AM,1.21
05-JUN-19 11.05.00 AM,1.64
05-JUN-19 11.10.00 AM,1.27
05-JUN-19 11.15.00 AM,1.31
05-JUN-19 11.00.00 AM,1.51
05-JUN-19 10.50.00 AM,1.51
05-JUN-19 10.55.00 AM,1.47
05-JUN-19 10.35.00 AM,1.39
05-JUN-19 10.40.00 AM,1.29
05-JUN-19 10.45.00 AM,1.4
05-JUN-19 10.20.00 AM,1.53
05-JUN-19 10.25.00 AM,1.77
05-JUN-19 10.30.00 AM,1.39
05-JUN-19 10.05.00 AM,1.45
05-JUN-19 10.10.00 AM,1.53
05-JUN-19 10.15.00 AM,1.63
05-JUN-19 10.00.00 AM,1.38
05-JUN-19 09.50.00 AM,1.85
05-JUN-19 09.55.00 AM,1.5
05-JUN-19 09.35.00 AM,1.23
05-JUN-19 09.45.00 AM,1.9
05-JUN-19 09.40.00 AM,1.5
05-JUN-19 09.20.00 AM,1.46
05-JUN-19 09.25.00 AM,1.65
05-JUN-19 09.30.00 AM,1.26
05-JUN-19 09.15.00 AM,1.23
05-JUN-19 09.05.00 AM,1.39
05-JUN-19 09.10.00 AM,1.5
05-JUN-19 08.20.00 AM,0.87
05-JUN-19 08.35.00 AM,1
05-JUN-19 08.40.00 AM,0.9
05-JUN-19 08.45.00 AM,1.03
05-JUN-19 09.00.00 AM,1.27
05-JUN-19 08.50.00 AM,0.87
05-JUN-19 08.55.00 AM,1.1
05-JUN-19 07.50.00 AM,1.18
05-JUN-19 07.55.00 AM,1.14
05-JUN-19 08.00.00 AM,1.11
05-JUN-19 08.05.00 AM,1.02
05-JUN-19 08.10.00 AM,1.14
05-JUN-19 08.15.00 AM,0.83
05-JUN-19 08.30.00 AM,0.94
05-JUN-19 08.25.00 AM,0.94
05-JUN-19 07.05.00 AM,0.73
05-JUN-19 07.10.00 AM,1.05
05-JUN-19 07.15.00 AM,0.87
05-JUN-19 07.30.00 AM,1.06
05-JUN-19 07.20.00 AM,0.6
05-JUN-19 07.25.00 AM,0.75
05-JUN-19 07.35.00 AM,0.92
05-JUN-19 07.40.00 AM,0.83
05-JUN-19 07.45.00 AM,0.81
05-JUN-19 06.35.00 AM,0.58
05-JUN-19 06.40.00 AM,0.45
05-JUN-19 06.45.00 AM,0.4
05-JUN-19 06.50.00 AM,0.44
05-JUN-19 06.55.00 AM,0.49
05-JUN-19 07.00.00 AM,0.65
05-JUN-19 06.05.00 AM,0.69
05-JUN-19 06.10.00 AM,0.76
05-JUN-19 06.15.00 AM,0.81
05-JUN-19 06.30.00 AM,0.41
05-JUN-19 06.20.00 AM,0.8
05-JUN-19 06.25.00 AM,0.79
05-JUN-19 05.30.00 AM,0.76
05-JUN-19 05.20.00 AM,0.26
05-JUN-19 05.25.00 AM,0.68
05-JUN-19 05.35.00 AM,0.7
05-JUN-19 05.40.00 AM,0.63
05-JUN-19 05.45.00 AM,1.57
05-JUN-19 05.50.00 AM,1.99
05-JUN-19 05.55.00 AM,2.06
05-JUN-19 06.00.00 AM,0.7
05-JUN-19 04.50.00 AM,0.35
05-JUN-19 04.55.00 AM,0.28
05-JUN-19 05.00.00 AM,0.22
05-JUN-19 05.15.00 AM,0.26
05-JUN-19 05.05.00 AM,0.26
05-JUN-19 05.10.00 AM,0.21
05-JUN-19 04.05.00 AM,0.25
05-JUN-19 04.10.00 AM,0.26
05-JUN-19 04.15.00 AM,0.23
05-JUN-19 04.30.00 AM,0.18
05-JUN-19 04.20.00 AM,0.22
05-JUN-19 04.25.00 AM,0.22
05-JUN-19 04.45.00 AM,0.23
05-JUN-19 04.35.00 AM,0.19
05-JUN-19 04.40.00 AM,0.22
05-JUN-19 03.35.00 AM,0.29
05-JUN-19 03.40.00 AM,0.6
05-JUN-19 03.45.00 AM,1
05-JUN-19 03.50.00 AM,0.8
05-JUN-19 03.55.00 AM,1.03
05-JUN-19 04.00.00 AM,0.48
05-JUN-19 03.00.00 AM,0.41
05-JUN-19 03.05.00 AM,0.31
05-JUN-19 03.10.00 AM,0.3
05-JUN-19 03.15.00 AM,0.41
05-JUN-19 03.20.00 AM,0.37
05-JUN-19 03.25.00 AM,0.29
05-JUN-19 03.30.00 AM,0.25
05-JUN-19 02.20.00 AM,0.88
05-JUN-19 02.25.00 AM,0.96
05-JUN-19 02.30.00 AM,0.82
05-JUN-19 02.35.00 AM,0.75
05-JUN-19 02.45.00 AM,0.89
05-JUN-19 02.40.00 AM,0.93
05-JUN-19 02.50.00 AM,0.83
05-JUN-19 02.55.00 AM,0.83
05-JUN-19 01.35.00 AM,1.04
05-JUN-19 01.40.00 AM,0.5
05-JUN-19 01.45.00 AM,0.55
05-JUN-19 01.50.00 AM,0.53
05-JUN-19 01.55.00 AM,0.68
05-JUN-19 02.00.00 AM,0.6
05-JUN-19 02.10.00 AM,0.49
05-JUN-19 02.15.00 AM,0.36
05-JUN-19 01.15.00 AM,1.68
05-JUN-19 01.05.00 AM,1.06
05-JUN-19 01.10.00 AM,1.13
05-JUN-19 01.30.00 AM,0.9
05-JUN-19 01.20.00 AM,1.07
05-JUN-19 01.25.00 AM,1.08
05-JUN-19 12.40.00 AM,0.86
05-JUN-19 12.35.00 AM,1.03
05-JUN-19 12.45.00 AM,0.61
05-JUN-19 12.55.00 AM,0.92
05-JUN-19 12.50.00 AM,1.18
05-JUN-19 01.00.00 AM,1.01
05-JUN-19 12.00.00 AM,1.36
05-JUN-19 12.05.00 AM,1.32
05-JUN-19 12.10.00 AM,1
05-JUN-19 12.15.00 AM,1.17
05-JUN-19 12.30.00 AM,1.19
05-JUN-19 12.20.00 AM,1.73
05-JUN-19 12.25.00 AM,1.46
06-JUN-19 11.35.00 PM,1.72
06-JUN-19 11.40.00 PM,1.8
06-JUN-19 11.45.00 PM,1.15
06-JUN-19 11.50.00 PM,1.41
06-JUN-19 11.55.00 PM,1.35
06-JUN-19 11.00.00 PM,2.02
06-JUN-19 11.05.00 PM,2.07
06-JUN-19 11.10.00 PM,1.93
06-JUN-19 11.15.00 PM,2.14
06-JUN-19 11.20.00 PM,2.12
06-JUN-19 11.25.00 PM,1.86
06-JUN-19 11.30.00 PM,1.44
06-JUN-19 10.20.00 PM,2.19
06-JUN-19 10.25.00 PM,2.12
06-JUN-19 10.30.00 PM,1.96
06-JUN-19 10.35.00 PM,2.35
06-JUN-19 10.40.00 PM,2.54
06-JUN-19 10.45.00 PM,1.96
06-JUN-19 10.50.00 PM,1.76
06-JUN-19 10.55.00 PM,2.02
06-JUN-19 09.50.00 PM,2.14
06-JUN-19 09.55.00 PM,2.34
06-JUN-19 10.00.00 PM,2.56
06-JUN-19 10.15.00 PM,2.32
06-JUN-19 10.05.00 PM,2.71
06-JUN-19 10.10.00 PM,2.58
06-JUN-19 09.05.00 PM,1.88
06-JUN-19 09.10.00 PM,1.89
06-JUN-19 09.20.00 PM,1.99
06-JUN-19 09.25.00 PM,2.09
06-JUN-19 09.30.00 PM,2.17
06-JUN-19 09.45.00 PM,2.13
06-JUN-19 09.35.00 PM,2.73
06-JUN-19 09.40.00 PM,2.9
06-JUN-19 08.50.00 PM,1.88
06-JUN-19 08.55.00 PM,1.69
06-JUN-19 09.00.00 PM,1.66
06-JUN-19 09.15.00 PM,2.02
06-JUN-19 08.20.00 PM,2.11
06-JUN-19 08.25.00 PM,2.33
06-JUN-19 08.30.00 PM,2.49
06-JUN-19 08.45.00 PM,2.46
06-JUN-19 08.35.00 PM,2.17
06-JUN-19 08.40.00 PM,2.44
06-JUN-19 07.35.00 PM,1.68
06-JUN-19 07.40.00 PM,1.75
06-JUN-19 07.45.00 PM,1.88
06-JUN-19 07.50.00 PM,1.78
06-JUN-19 07.55.00 PM,2.18
06-JUN-19 08.00.00 PM,1.95
06-JUN-19 08.05.00 PM,2.39
06-JUN-19 08.10.00 PM,2.15
06-JUN-19 08.15.00 PM,2.28
06-JUN-19 07.15.00 PM,1.68
06-JUN-19 07.05.00 PM,1.39
06-JUN-19 07.10.00 PM,1.58
06-JUN-19 07.20.00 PM,1.82
06-JUN-19 07.25.00 PM,1.81
06-JUN-19 07.30.00 PM,1.81
06-JUN-19 06.35.00 PM,1.49
06-JUN-19 06.40.00 PM,1.59
06-JUN-19 06.45.00 PM,1.66
06-JUN-19 06.50.00 PM,1.67
06-JUN-19 06.55.00 PM,1.93
06-JUN-19 07.00.00 PM,2.04
06-JUN-19 05.50.00 PM,1.78
06-JUN-19 05.55.00 PM,1.53
06-JUN-19 06.00.00 PM,1.55
06-JUN-19 06.05.00 PM,1.8
06-JUN-19 06.10.00 PM,1.67
06-JUN-19 06.15.00 PM,1.61
06-JUN-19 06.20.00 PM,2.06
06-JUN-19 06.25.00 PM,1.86
06-JUN-19 06.30.00 PM,1.5
06-JUN-19 05.20.00 PM,1.91
06-JUN-19 05.25.00 PM,1.63
06-JUN-19 05.30.00 PM,1.84
06-JUN-19 05.35.00 PM,1.87
06-JUN-19 05.40.00 PM,2.01
06-JUN-19 05.45.00 PM,2.2
06-JUN-19 04.50.00 PM,1.8
06-JUN-19 04.55.00 PM,1.83
06-JUN-19 05.00.00 PM,1.92
06-JUN-19 05.15.00 PM,2.79
06-JUN-19 05.05.00 PM,2.27
06-JUN-19 05.10.00 PM,1.85
06-JUN-19 04.05.00 PM,1.64
06-JUN-19 04.10.00 PM,1.5
06-JUN-19 04.15.00 PM,1.82
06-JUN-19 04.20.00 PM,2.05
06-JUN-19 04.25.00 PM,1.51
06-JUN-19 04.30.00 PM,1.46
06-JUN-19 04.45.00 PM,2.1
06-JUN-19 04.35.00 PM,1.75
06-JUN-19 04.40.00 PM,2.62
06-JUN-19 03.35.00 PM,1.69
06-JUN-19 03.40.00 PM,2.08
06-JUN-19 03.45.00 PM,2.32
06-JUN-19 03.50.00 PM,2.02
06-JUN-19 03.55.00 PM,1.66
06-JUN-19 04.00.00 PM,1.54
06-JUN-19 03.20.00 PM,1.24
06-JUN-19 03.25.00 PM,1.5
06-JUN-19 03.30.00 PM,1.41
06-JUN-19 02.35.00 PM,1.63
06-JUN-19 02.40.00 PM,1.48
06-JUN-19 02.45.00 PM,1.64
06-JUN-19 02.55.00 PM,1.28
06-JUN-19 03.00.00 PM,1.57
06-JUN-19 03.05.00 PM,1.43
06-JUN-19 03.10.00 PM,1.61
06-JUN-19 03.15.00 PM,1.53
06-JUN-19 02.15.00 PM,2.1
06-JUN-19 02.05.00 PM,2.41
06-JUN-19 02.10.00 PM,1.84
06-JUN-19 02.20.00 PM,2.06
06-JUN-19 02.25.00 PM,1.57
06-JUN-19 02.30.00 PM,1.54
06-JUN-19 01.35.00 PM,1.38
06-JUN-19 01.40.00 PM,1.62
06-JUN-19 01.45.00 PM,1.79
06-JUN-19 01.50.00 PM,1.89
06-JUN-19 01.55.00 PM,1.25
06-JUN-19 02.00.00 PM,1.67
06-JUN-19 01.30.00 PM,1.35
06-JUN-19 01.20.00 PM,1.55
06-JUN-19 01.25.00 PM,1.37
06-JUN-19 01.00.00 PM,1.62
06-JUN-19 12.50.00 PM,1.35
06-JUN-19 12.55.00 PM,1.6
06-JUN-19 01.05.00 PM,1.41
06-JUN-19 01.10.00 PM,1.85
06-JUN-19 01.15.00 PM,1.4
06-JUN-19 12.20.00 PM,1.68
06-JUN-19 12.25.00 PM,1.47
06-JUN-19 12.30.00 PM,1.45
06-JUN-19 12.35.00 PM,1.51
06-JUN-19 12.40.00 PM,1.52
06-JUN-19 12.45.00 PM,1.36
06-JUN-19 11.50.00 AM,1.64
06-JUN-19 11.55.00 AM,1.45
06-JUN-19 12.00.00 PM,1.74
06-JUN-19 12.05.00 PM,1.8
06-JUN-19 12.10.00 PM,1.65
06-JUN-19 12.15.00 PM,1.6
06-JUN-19 11.35.00 AM,1.65
06-JUN-19 11.40.00 AM,1.79
06-JUN-19 11.45.00 AM,1.76
06-JUN-19 11.20.00 AM,1.83
06-JUN-19 11.25.00 AM,2.21
06-JUN-19 11.30.00 AM,1.58
06-JUN-19 11.00.00 AM,1.55
06-JUN-19 11.15.00 AM,1.76
06-JUN-19 11.05.00 AM,1.68
06-JUN-19 11.10.00 AM,1.81
06-JUN-19 10.50.00 AM,1.78
06-JUN-19 10.55.00 AM,1.85
06-JUN-19 10.40.00 AM,1.63
06-JUN-19 10.45.00 AM,1.83
